Código,Nome,Enderezo,Concello,Provincia,Cód. postal,Teléfono,Tipo de centro,COORDENADA_X,COORDENADA_Y,TITULARIDADE,ENSINO_CONCERTADO,DEPENDENTE
15000016,CEIP Plurilingüe San Marcos,Campo da Feira s/n,Abegondo,A Coruña,15318,881880201,CEIP,43.229183197021484,-8.286580085754395,Pública,Non,Si
15000107,CEIP A Maía,"Rúa Peregrina, s/n (Bertamiráns)",Ames,A Coruña,15220,881866002,CEIP,42.86748504638672,-8.657341957092285,Pública,Non,Si
15000132,CPR Plurilingüe Alca,Lugar Biduído de Arriba 36,Ames,A Coruña,15895,981531103,CPR,42.8463249206543,-8.600728988647461,Privada,Si,Non
15000338,CPI As Mirandas,Avenida Celso Emilio Ferreiro 4,Ares,A Coruña,15624,881930020,CPI,43.42936325073242,-8.246172904968262,Pública,Non,Si
15000363,CEIP Ponte dos Brozos,"Avenida Arsenio Iglesias, 34 (Sabon)",Arteixo,A Coruña,15142,881960506,CEIP,43.30693817138672,-8.510333061218262,Pública,Non,Si
15000545,EMUSPR Presto Vivace,"Rúa Posse, 37, 1º",A Coruña,A Coruña,15009,981131545,EMUSPR,43.35441970825195,-8.400639533996582,Privada,Non,Non
15000569,CEIP San Xosé Obreiro,"Travesa de Meiras, s/n (Meicende)",Arteixo,A Coruña,15140,881880214,CEIP,43.34535598754883,-8.447118759155273,Pública,Non,Si
15000600,CPR Plurilingüe Ntra. Sra. del Rosario,Rúa Carmen 22,Arzúa,A Coruña,15810,981501393,CPR,42.92634201049805,-8.164633750915527,Privada,Si,Non
15000612,CEIP de Arzúa,Rúa Baltasar Pardal s/n,Arzúa,A Coruña,15810,981500291,CEIP,42.92971420288086,-8.157230377197266,Pública,Non,Si
15001033,CFEA de Guísamo,Lugar de Bos 14,Bergondo,A Coruña,15640,881881055,CFEA,43.30937957763672,-8.278412818908691,Pública,Non,Non
15001070,CPI de Cruz do Sar,Rúa A Senra 33,Bergondo,A Coruña,15165,881960215,CPI,43.31973648071289,-8.226619720458984,Pública,Non,Si
15001112,CPR Plurilingüe Nuestra Señora del Carmen,Avenida de Castela 146,Betanzos,A Coruña,15300,981770452,CPR,43.2708854675293,-8.204855918884277,Privada,Si,Non
15001124,CEIP Francisco Vales Villamarín,Rúa Carregal 4,Betanzos,A Coruña,15300,881880237,CEIP,43.281532287597656,-8.218994140625,Pública,Non,Si
15001136,IES Francisco Aguiar,Avenida Da Coruña 15,Betanzos,A Coruña,15300,881960165,IES,43.28248977661133,-8.217094421386719,Pública,Non,Si
15001148,IES As Mariñas,Avenida da Coruña s/n,Betanzos,A Coruña,15300,881880254,IES,43.283477783203125,-8.215624809265137,Pública,Non,Si
15001151,EMUSPR de Vedra,Santa Cruz de Ribadulla,Vedra,A Coruña,15880,981512291,EMUSPR,42.7795524597168,-8.426631927490234,Privada,Non,Non
15001239,CPI Armando Cotarelo Valledor,"Campo do Rosario, s/n (Gandara)",Boimorto,A Coruña,15818,981516245,CPI,43.0031852722168,-8.13134765625,Pública,Non,Si
15001367,CEIP Plurilingüe de Abanqueiro,Rúa Exipto 108,Boiro,A Coruña,15938,881866535,CEIP,42.6383171081543,-8.85952091217041,Pública,Non,Si
15001471,CEIP Praia Xardín,Rúa Praia Xardin s/n,Boiro,A Coruña,15930,881866545,CEIP,42.64267349243164,-8.89167308807373,Pública,Non,Si
15001616,CEIP de Escarabote,Lampón (Santiago),Boiro,A Coruña,15992,881866553,CEIP,42.638118743896484,-8.906972885131836,Pública,Non,Si
15001665,CPI Plurilingüe Antonio Orza Couto,O Forte,Boqueixón,A Coruña,15881,881866783,CPI,42.825374603271484,-8.41660213470459,Pública,Non,Si
15001744,EEI dos Ánxeles,Rúa da Fonte 1,Brión,A Coruña,15280,981509977,EEI,42.85003662109375,-8.67573356628418,Pública,Non,Si
15001811,EEI de Sabaxáns,Bastavales (San Xulián),Brión,A Coruña,15280,699367595,EEI,42.826663970947266,-8.659102439880371,Pública,Non,Si
15001847,CEIP Plurilingüe de Pedrouzos,Paseo Pedrouzos s/n,Brión,A Coruña,15865,881866078,CEIP,42.86199951171875,-8.677074432373047,Pública,Non,Si
15001926,CPI As Revoltas,Lugar A Carballa 17,Cabana de Bergantiños,A Coruña,15115,881880283,CPI,43.21938705444336,-8.930817604064941,Pública,Non,Si
15002025,CEIP Plurilingüe Eladia Mariño,Rúa Barreiro 14,Cabanas,A Coruña,15622,981431848,CEIP,43.42582702636719,-8.17235279083252,Pública,Non,Si
15002050,CEIP O Areal,Rúa Eugenio Lopez s/n,Camariñas,A Coruña,15123,881880305,CEIP,43.13392639160156,-9.1828031539917,Pública,Non,Si
15002062,CEIP de Camelle,"O Areal, 13  (Camelle)",Camariñas,A Coruña,15121,981710520,CEIP,43.179107666015625,-9.090255737304688,Pública,Non,Si
15002086,CEIP Plurilingüe de Ponte do Porto,Rúa O Allo s/n,Camariñas,A Coruña,15121,881880316,CEIP,43.138099670410156,-9.122954368591309,Pública,Non,Si
15002165,CEIP Wenceslao Fernández Flórez,Rúa Wenceslao Fernández Flórez 16,Cambre,A Coruña,15660,881880320,CEIP,43.29171371459961,-8.345977783203125,Pública,Non,Si
15002566,CPR Plurilingüe Artai,"Estrada RAZO Km 1,2",Carballo,A Coruña,15100,981703260,CPR,43.225135803222656,-8.694482803344727,Privada,Si,Non
15002578,CEIP Fogar,Rúa Vila de Ordes s/n,Carballo,A Coruña,15100,981700294,CEIP,43.21910095214844,-8.684171676635742,Pública,Non,Si
15002581,IES Alfredo Brañas,Rúa Vila de Corcubión s/n,Carballo,A Coruña,15100,981700911,IES,43.21715545654297,-8.685111045837402,Pública,Non,Si
15002591,IES Monte Neme,Rúa Nacente 29,Carballo,A Coruña,15106,881960050,IES,43.2122917175293,-8.704390525817871,Pública,Non,Si
15002670,CEIP Canosa-Rus,Braña s/n,Coristanco,A Coruña,15147,881880382,CEIP,43.162193298339844,-8.691471099853516,Pública,Non,Si
15002761,CEIP Plurilingüe de Carnota,Praza de San Gregorio 20,Carnota,A Coruña,15293,881866796,CEIP,42.820587158203125,-9.087210655212402,Pública,Non,Si
15002852,CEIP do Pindo,Estrada de Muros-O Pindo,Carnota,A Coruña,15296,881866087,CEIP,42.89412307739258,-9.135163307189941,Pública,Non,Si
15003017,CEIP de Tabeaio,Lugar Esperón s/n,Carral,A Coruña,15182,981670396,CEIP,43.24968719482422,-8.35778522491455,Pública,Non,Si
15003054,CEIP Nicolás del Río,Rúa Lopez Corton s/n,Cedeira,A Coruña,15350,881930091,CEIP,43.65938186645508,-8.054523468017578,Pública,Non,Si
15003200,CPR Plurilingüe Manuela Rial Mouzo,Rúa da Mariña 7,Cee,A Coruña,15270,981745078,CPR,42.9515495300293,-9.186378479003906,Privada,Si,Non
15003212,IES Agra de Raíces,Rúa Buenaventura Castro Rial,Cee,A Coruña,15270,881880486,IES,42.95799255371094,-9.186319351196289,Pública,Non,Si
15003224,IES Fernando Blanco,Avenida Fernando Blanco 99,Cee,A Coruña,15270,881880465,IES,42.95502471923828,-9.186515808105469,Pública,Non,Si
15003248,CEIP Plurilingüe Eugenio López,Rúa DA ESCOLA (ESCABANAS) 9,Cee,A Coruña,15270,881880455,CEIP,42.958526611328125,-9.191994667053223,Pública,Non,Si
15003376,CPI Plurilingüe O Cruce,Campo da Feira,Cerceda,A Coruña,15185,881880500,CPI,43.18872833251953,-8.477754592895508,Pública,Non,Si
15003534,CEIP da Barqueira,Barqueira Vella,Cerdido,A Coruña,15569,881930105,CEIP,43.606693267822266,-7.950099945068359,Pública,Non,Si
15003789,CEIP Praia de Quenxe,Rúa Maruja Mallo 18,Corcubión,A Coruña,15130,881880532,CEIP,42.936180114746094,-9.191094398498535,Pública,Non,Si
15003807,CEIP de Bormoio-Agualada,Campo da feira s/n,Coristanco,A Coruña,15148,881880546,CEIP,43.157657623291016,-8.803804397583008,Pública,Non,Si
15003881,CPI Alcalde Xosé Pichel,"Rúa Traba, 88 (San Roque)",Coristanco,A Coruña,15147,881880536,CPI,43.1904182434082,-8.73583698272705,Pública,Non,Si
15004009,CPR Plurilingüe Calasancias,Estrada dos Fortes 11,A Coruña,A Coruña,15011,981256429,CPR,43.37162399291992,-8.429469108581543,Privada,Si,Non
15004010,CPR Calasanz - PP Escolapios,Estrada dos Fortes 10,A Coruña,A Coruña,15011,981253684,CPR,43.372772216796875,-8.429388999938965,Privada,Si,Non
15004046,CPR Cid,Ronda de Nelle 143,A Coruña,A Coruña,15010,981255244,CPR,43.36455535888672,-8.4185209274292,Privada,Si,Non
15004061,CPR Cervantes,Rúa Ramon do Cueto 23,A Coruña,A Coruña,15002,981204648,CPR,43.376220703125,-8.400158882141113,Privada,Si,Non
15004083,CPR Plurilingüe Compañía de María,Rúa Calvo Sotelo 2,A Coruña,A Coruña,15011,981250350,CPR,43.366878509521484,-8.413955688476562,Privada,Si,Non
15004101,CPR Plurilingüe Cristo Rey,Lugar Elviña 149,A Coruña,A Coruña,15009,981287530,CPR,43.3363037109375,-8.400436401367188,Privada,Si,Non
15004125,CPR Eiris,Rúa Castaño de Eirís 1,A Coruña,A Coruña,15009,981284400,CPR,43.34067916870117,-8.395126342773438,Privada,Non,Non
15004198,CPR Plurilingüe Hijas de Jesús,Avenida NUEVA YORK 5,A Coruña,A Coruña,15008,981285877,CPR,43.33036422729492,-8.4041748046875,Privada,Si,Non
15004204,IES Rosalía Mera,Rúa Archer M. Huntington 24,A Coruña,A Coruña,15011,981252600,IES,43.3724479675293,-8.421696662902832,Pública,Non,Non
15004231,CPR Plurilingüe Karbo,"Rúa Ramon Cabanillas, 2 - 1º",A Coruña,A Coruña,15007,981236179,CPR,43.35213851928711,-8.413227081298828,Privada,Si,Non
15004265,CPR Plurilingüe Liceo La Paz,Avenida Sebastián Matínez Risco 12,A Coruña,A Coruña,15009,981286299,CPR,43.34156799316406,-8.402297973632812,Privada,Si,Non
15004356,CPR Nebrija Torre de Hércules,Praza Ángel Ron Fraga (Médico) 9,A Coruña,A Coruña,15004,981259006,CPR,43.36476135253906,-8.413798332214355,Privada,Si,Non
15004435,CPR Plurilingüe Padres Franciscanos,Avenida Calvo Sotelo 41,A Coruña,A Coruña,15004,981262606,CPR,43.36391067504883,-8.413782119750977,Privada,Si,Non
15004460,CPR Plurilingüe Peñarredonda,Rúa Ginebra 3,A Coruña,A Coruña,15009,981286533,CPR,43.33156204223633,-8.400874137878418,Privada,Si,Non
15004526,CPR Plurilingüe Sagrado Corazón,Rúa Mª Ana Mogas Fontcuberta 9,A Coruña,A Coruña,15008,981293250,CPR,43.32864761352539,-8.40499496459961,Privada,Si,Non
15004538,CPR Plurilingüe Salesiano San Juan Bosco,Rúa Hospital 14,A Coruña,A Coruña,15002,981203550,CPR,43.37348175048828,-8.402606964111328,Privada,Si,Non
15004642,CPR Plurilingüe Santa María del Mar,Avenida do Pasaxe 69,A Coruña,A Coruña,15006,981283000,CPR,43.335567474365234,-8.388893127441406,Privada,Si,Non
15004654,CPR Plurilingüe Santo Domingo,Praza de Santo Domingo 1A,A Coruña,A Coruña,15001,981205850,CPR,43.37019348144531,-8.391328811645508,Privada,Si,Non
15004745,CEIP Plurilingüe Anxo da Garda,"Rúa Monte das Moas, 8-10",A Coruña,A Coruña,15009,881960778,CEIP,43.351505279541016,-8.391660690307617,Pública,Non,Si
15004770,CPR Plurilingüe Esclavas Sagrado Corazón de Jesús,Rúa Paseo de Ronda 57,A Coruña,A Coruña,15011,981251800,CPR,43.369991302490234,-8.415334701538086,Privada,Si,Non
15004782,CPR Plurilingüe La Grande Obra de Atocha,Rúa BALTASAR PARDAL VIDAL 1,A Coruña,A Coruña,15001,981222542,CPR,43.373470306396484,-8.396196365356445,Privada,Si,Non
15004794,CPR Plurilingüe Fogar de Santa Margarida,Rúa VALLE INCLAN 3,A Coruña,A Coruña,15011,981251090,CPR,43.36621856689453,-8.413931846618652,Privada,Si,Non
15004861,CEEPR Nosa Señora De Lourdes - Aspronaga,Rúa Perez Lugin 10,A Coruña,A Coruña,15011,981251188,CEEPR,43.366153717041016,-8.416362762451172,Privada,Si,Non
15004964,CEIP Plurilingüe Concepción Arenal,Rúa Marques de Amboage 2,A Coruña,A Coruña,15006,881880064,CEIP,43.35551452636719,-8.405141830444336,Pública,Non,Si
15004976,CEIP Curros Enríquez,Rúa Campo de Marte s/n,A Coruña,A Coruña,15002,881961090,CEIP,43.37646484375,-8.398843765258789,Pública,Non,Si
15004988,CEIP Eusebio da Guarda,Praza de Pontevedra 21,A Coruña,A Coruña,15003,981229264,CEIP,43.368621826171875,-8.407212257385254,Pública,Non,Si
15004991,CEIP Cidade Vella,Rúa Ferrerias 1,A Coruña,A Coruña,15001,881960701,CEIP,43.371315002441406,-8.393195152282715,Pública,Non,Si
15005002,IES Ramón Otero Pedrayo,Avenida Monelos 10 A,A Coruña,A Coruña,15008,881960960,IES,43.347877502441406,-8.403660774230957,Pública,Non,Si
15005014,CEIP Raquel Camacho,Rúa ANTONIO PEDREIRA RIOS 13-15,A Coruña,A Coruña,15010,981257154,CEIP,43.3633918762207,-8.424400329589844,Pública,Non,Si
15005026,CEIP Torre de Hércules,Praza San Xose Monte Alto s/n,A Coruña,A Coruña,15002,981202120,CEIP,43.37971878051758,-8.405592918395996,Pública,Non,Si
15005038,CEIP Plurilingüe de Prácticas,Paseo de Ronda 47,A Coruña,A Coruña,15011,981255330,CEIP,43.36954116821289,-8.421216011047363,Pública,Non,Si
15005211,IES Salvador de Madariaga,Rúa Paseo de Ronda 49,A Coruña,A Coruña,15011,881960235,IES,43.37000274658203,-8.420801162719727,Pública,Non,Si
15005221,IES Plurilingüe Eusebio da Guarda,Praza de Pontevedra 20,A Coruña,A Coruña,15003,881960060,IES,43.368309020996094,-8.408110618591309,Pública,Non,Si
15005233,IES Agra do Orzán,Rúa Alcalde Liaño Flores s/n,A Coruña,A Coruña,15010,881880080,IES,43.362693786621094,-8.425084114074707,Pública,Non,Si
15005245,IES Monelos,Rúa Montes 62,A Coruña,A Coruña,15009,881880041,IES,43.34941482543945,-8.400689125061035,Pública,Non,Si
15005257,IES Ramón Menéndez Pidal,Rúa Instituto Zalaeta,A Coruña,A Coruña,15002,981203000,IES,43.37362289428711,-8.399839401245117,Pública,Non,Si
15005269,IES Urbano Lugrís,Avenida de Arteixo,A Coruña,A Coruña,15007,881960715,IES,43.35050582885742,-8.41854190826416,Pública,Non,Si
15005270,CPR Afundación A Coruña,Rúa Ribadavia 4,A Coruña,A Coruña,15007,881963018,CPR,43.358734130859375,-8.411273002624512,Privada,Si,Non
15005300,IES Rafael Puga Ramón,Rúa Leopoldo Alas Clarín 4,A Coruña,A Coruña,15008,981080188,IES,43.3494873046875,-8.411053657531738,Pública,Non,Non
15005336,CEE Nosa Señora do Rosario,Rúa Ronda Camilo Jose Cela 2,A Coruña,A Coruña,15008,881961070,CEE,43.34787368774414,-8.403602600097656,Pública,Non,Si
15005361,CEIP Rosalía de Castro,Rúa Rio Avia s/n,A Coruña,A Coruña,15007,881960245,CEIP,43.35845947265625,-8.413183212280273,Pública,Non,Si
15005385,CEE María Mariño,Rúa As Xubias 15,A Coruña,A Coruña,15006,881961106,CEE,43.343929290771484,-8.38408088684082,Pública,Non,Si
15005397,IES Fernando Wirtz Suárez,Rúa Cabaleiros 1,A Coruña,A Coruña,15006,881960260,IES,43.3555793762207,-8.405850410461426,Pública,Non,Si
15005506,EASD Pablo Picasso,Os Pelamios 2,A Coruña,A Coruña,15001,981225396,EASD,43.37495422363281,-8.394210815429688,Pública,Non,Si
15005518,CEIP María Pita,"Ronda de Camilo Jose Cela, 2  A (Elviña)",A Coruña,A Coruña,15008,981292235,CEIP,43.34721374511719,-8.404047012329102,Pública,Non,Si
15005521,CEIP Ramón de la Sagra,Ronda de Camilo Jose Cela 4,A Coruña,A Coruña,15008,981280208,CEIP,43.346099853515625,-8.4046049118042,Pública,Non,Si
15005579,IES Plurilingüe Elviña,Rúa San José de Calasanz 6,A Coruña,A Coruña,15008,881961061,IES,43.34514617919922,-8.410672187805176,Pública,Non,Si
15005701,CEIP Plurilingüe San Pedro de Visma,Rúa Lagares 12,A Coruña,A Coruña,15011,881960787,CEIP,43.366092681884766,-8.427844047546387,Pública,Non,Si
15005749,CIFP Universidade Laboral,Rúa Salvador Allende,Culleredo,A Coruña,15670,881960820,CIFP,43.317893981933594,-8.376646041870117,Pública,Non,Si
15005828,CEIP Plurilingüe de Tarrío,"As Paxariñas, 72 (Tarrio)",Culleredo,A Coruña,15189,881880556,CEIP,43.28911209106445,-8.376938819885254,Pública,Non,Si
15005853,CPR Plurilingüe A Ponte Pasaxe,Estrada de Fonteculler 72,Culleredo,A Coruña,15174,981661666,CPR,43.3282585144043,-8.382051467895508,Privada,Si,Non
15005877,CEIP de Teixeiro,Rúa Crego Barbazán 18,Curtis,A Coruña,15310,881880644,CEIP,43.140384674072266,-8.0344877243042,Pública,Non,Si
15005932,CEIP de Curtis,Rúa Alcalde Espiñeira s/n,Curtis,A Coruña,15310,881880647,CEIP,43.12221908569336,-8.145380973815918,Pública,Non,Si
15006353,CPR Plurilingüe Jorge Juan,Avenida do Tarrio 78,Fene,A Coruña,15500,981340109,CPR,43.4711799621582,-8.169697761535645,Privada,Si,Non
15006390,CPR Plurilingüe Jesús Maestro,Rúa EMILIO ANTON N.9,Ferrol,A Coruña,15401,981351318,CPR,43.481319427490234,-8.241409301757812,Privada,Si,Non
15006420,CPR Plurilingüe La Salle,Rúa Pardo Bazan s/n,Ferrol,A Coruña,15406,981318111,CPR,43.48247528076172,-8.201057434082031,Privada,Si,Non
15006432,CPR Tirso de Molina,Arce s/n,Ferrol,A Coruña,15401,981352109,CPR,43.482723236083984,-8.238716125488281,Privada,Si,Non
15006456,CPR Plurilingüe Sagrado Corazón,Estrada de Castilla 160,Ferrol,A Coruña,15404,981371691,CPR,43.49089050292969,-8.216668128967285,Privada,Si,Non
15006481,CPR Plurilingüe Compañía de María,Rúa SAN AMARO 18,Ferrol,A Coruña,15403,981322796,CPR,43.4844970703125,-8.229146003723145,Privada,Si,Non
15006501,CPR Plurilingüe Cristo Rey,"A Coruña, 35 - 37",Ferrol,A Coruña,15401,981353060,CPR,43.484493255615234,-8.236392974853516,Privada,Si,Non
15006511,CPR Plurilingüe Santa Juana de Lestonnac,Rúa Nai Lestonnac s/n,Ferrol,A Coruña,15406,981311449,CPR,43.48523712158203,-8.205215454101562,Privada,Si,Non
15006547,CPR Plurilingüe San Rosendo,Rúa Pintor Maximo Ramos 11,Ferrol,A Coruña,15401,981357562,CPR,43.48246765136719,-8.24173641204834,Privada,Si,Non
15006596,CEEPR Nosa Señora do Chamorro,Lugar Camiño da calzada 16,Narón,A Coruña,15541,981363427,CEEPR,43.56051254272461,-8.210155487060547,Privada,Si,Non
15006602,CPR Belén,"Praza do Tronco, 1-3",Ferrol,A Coruña,15403,981312176,CPR,43.490020751953125,-8.226131439208984,Privada,Si,Non
15006638,CPR Ludy,Rúa Rio Lambre 6-8,Ferrol,A Coruña,15403,981311813,CPR,43.48942947387695,-8.226855278015137,Privada,Si,Non
15006663,CEIP Cruceiro de Canido,Cruceiro de Canido s/n,Ferrol,A Coruña,15401,881930313,CEIP,43.48442459106445,-8.239198684692383,Pública,Non,Si
15006687,IES de Catabois,Estrada de Catabois s/n,Ferrol,A Coruña,15405,881930233,IES,43.5065803527832,-8.220568656921387,Pública,Non,Si
15006699,CEIP Plurilingüe Ángela Ruiz Robles,Vivendas Protexidas s/n,Ferrol,A Coruña,15403,881930312,CEIP,43.48733139038086,-8.225192070007324,Pública,Non,Si
15006729,CEE Terra de Ferrol,San Pedro de Leixa s/n,Ferrol,A Coruña,15405,881930187,CEE,43.51053237915039,-8.214350700378418,Pública,Non,Si
15006730,IES Sofía Casanova,Rúa O Galego Soto s/n,Ferrol,A Coruña,15403,981311500,IES,43.485897064208984,-8.222199440002441,Pública,Non,Si
15006742,IES Concepción Arenal,Rúa Cuntis s/n,Ferrol,A Coruña,15403,881930170,IES,43.48777389526367,-8.228759765625,Pública,Non,Si
15006754,CIFP Ferrolterra,Avenida Ramón y Cajal s/n,Ferrol,A Coruña,15403,981333107,CIFP,43.48670196533203,-8.222826957702637,Pública,Non,Si
15006778,CIFP Rodolfo Ucha Piñeiro,"Avenida Castelao, 64 (Caranza)",Ferrol,A Coruña,15406,881930145,CIFP,43.481163024902344,-8.202045440673828,Pública,Non,Si
15006791,IES Saturnino Montojo,Avenida Mac Mahon s/n,Ferrol,A Coruña,15403,881930225,IES,43.479713439941406,-8.225015640258789,Pública,Non,Si
15006845,CEIP Isaac Peral,Avenida Mac Mahon s/n,Ferrol,A Coruña,15403,881930210,CEIP,43.48073196411133,-8.225363731384277,Pública,Non,Si
15006882,CPR Plurilingüe Valle Inclán I,Estrada de Xoane n.170-172,Ferrol,A Coruña,15405,981330140,CPR,43.49623107910156,-8.23598575592041,Privada,Si,Non
15007230,CPR Ntra.Sra. del Carmen,Rúa Virxe das Areas 2,Fisterra,A Coruña,15155,981740428,CPR,42.90377426147461,-9.262226104736328,Privada,Si,Non
15007242,CEIP Mar de Fóra,Estrada do Faro s/n,Fisterra,A Coruña,15155,881880658,CEIP,42.90645217895508,-9.265121459960938,Pública,Non,Si
15007266,CEIP Areouta,Sardiñeiro de Abaixo,Fisterra,A Coruña,15153,881880664,CEIP,42.94399642944336,-9.23448657989502,Pública,Non,Si
15007400,CPI de Ponte Carreira,"Rúa do ensino, s/n - Ponte Carreira",Frades,A Coruña,15686,881880671,CPI,43.02024459838867,-8.255401611328125,Pública,Non,Si
15007621,CPI Plurilingüe Cabo da Area,Rúa Isidro Parga Pondal 45,Laxe,A Coruña,15118,881880709,CPI,43.21451950073242,-8.993253707885742,Pública,Non,Si
15007655,CEIP de Caión,Rúa Insua s/n,A Laracha,A Coruña,15145,881880694,CEIP,43.32036590576172,-8.60603141784668,Pública,Non,Si
15007886,CEIP Ramón Otero Pedrayo,Rúa Buenos Aires s/n,A Laracha,A Coruña,15145,881880686,CEIP,43.24671936035156,-8.593647003173828,Pública,Non,Si
15008039,CPI Plurilingüe Cernadas de Castro,A Silva 12/14,Lousame,A Coruña,15214,881866801,CPI,42.773563385009766,-8.85692024230957,Pública,Non,Si
15008301,IES Urbano Lugrís,Estrada Santo Hadrián s/n,Malpica de Bergantiños,A Coruña,15113,881880725,IES,43.323726654052734,-8.833404541015625,Pública,Non,Si
15008398,CEIP Francisco López Estrada,O Porto do Barqueiro,Mañón,A Coruña,15337,981414127,CEIP,43.741764068603516,-7.704881191253662,Pública,Non,Si
15008490,CEIP Víctor Sáenz,San Cosme de Antes 35,Mazaricos,A Coruña,15256,881866101,CEIP,42.99728775024414,-8.91258430480957,Pública,Non,Si
15008714,CPI Plurilingüe da Picota,Rúa Dolores González Jurjo 14,Mazaricos,A Coruña,15256,881866091,CPI,42.93608474731445,-8.992677688598633,Pública,Non,Si
15008805,CEIP de Melide Nº 1,Rúa E.Alvarez Carballido 2,Melide,A Coruña,15800,881866136,CEIP,42.91687774658203,-8.014504432678223,Pública,Non,Si
15008817,IES de Melide,O Marquiño,Melide,A Coruña,15800,881866109,IES,42.917747497558594,-8.011087417602539,Pública,Non,Si
15008982,EEI de Olas,Olas (San Lourenzo),Mesía,A Coruña,15685,639527483,EEI,43.108734130859375,-8.308449745178223,Pública,Non,Si
15009007,EEI Visantoña,A Igrexa,Mesía,A Coruña,15685,881880762,EEI,43.136474609375,-8.30395221710205,Pública,Non,Si
15009071,CPI Castro Baxoi,Rúa Marismas s/n,Miño,A Coruña,15630,881880765,CPI,43.35177993774414,-8.207645416259766,Pública,Non,Si
